PLT_CN,CONDID,MOG
48206607010497,3,0
48206609010497,1,1
48206611010497,1,1
48206612010497,1,2
48206612010497,2,0
48206613010497,1,2
48206613010497,2,0
48206614010497,1,1
48206614010497,2,0
48206615010497,1,2
48206616010497,1,2
48206616010497,2,2
48206617010497,1,0
48206617010497,2,0
48206619010497,1,1
48206620010497,1,0
48206621010497,1,2
48206622010497,1,0
48206623010497,1,2
48206623010497,2,0
48206625010497,1,0
48206627010497,1,0
48206628010497,1,2
48206628010497,2,0
48206629010497,1,0
48206630010497,1,0
48206631010497,1,1
48206633010497,1,2
48206634010497,1,0
48206635010497,1,0
48206636010497,1,0
48206636010497,2,0
48206638010497,1,2
48206639010497,1,2
48206639010497,2,0
48206640010497,1,0
48206641010497,1,0
48206643010497,1,0
48206644010497,1,2
48206645010497,1,2
48206645010497,2,0
48206646010497,1,0
48206647010497,1,1
48206648010497,1,0
48206649010497,1,0
48206650010497,1,0
48206651010497,1,2
48206652010497,1,2
48206652010497,3,0
48206652010497,4,0
48206653010497,1,0
48206653010497,2,2
48206654010497,1,0
48206655010497,1,0
48206656010497,1,2
48206656010497,2,2
48206657010497,1,2
48206658010497,1,1
48206659010497,1,1
48206660010497,1,0
48206661010497,1,2
48206663010497,1,2
48206663010497,2,0
48206664010497,1,0
48206664010497,2,0
48206665010497,2,0
48206666010497,1,2
48206667010497,1,0
48206668010497,1,0
48206669010497,1,0
48206670010497,2,0
48206671010497,1,2
48206673010497,1,0
48206673010497,3,0
48206674010497,1,2
48206675010497,1,0
48206676010497,1,0
48206677010497,1,0
48206678010497,1,0
48206678010497,2,0
48206678010497,3,0
48206681010497,1,1
48206681010497,2,0
48206682010497,1,0
48206682010497,2,1
48206683010497,1,2
48206683010497,3,2
48206684010497,1,0
48206686010497,1,1
48206688010497,1,2
48206690010497,1,1
48206691010497,2,1
48206693010497,1,1
48206693010497,2,2
48206694010497,1,0
48206695010497,1,2
48206696010497,1,1
48206697010497,1,2
48206697010497,2,0
48206698010497,1,2
48206699010497,1,2
48206704010497,2,2
48206705010497,1,2
48206707010497,1,0
48206708010497,1,1
48206710010497,1,1
48206710010497,2,2
48206711010497,1,0
48206712010497,1,0
48206712010497,2,0
48206712010497,3,0
48206714010497,1,2
48206715010497,1,0
48206718010497,1,2
48206718010497,3,2
48206719010497,1,1
48206720010497,1,0
48206720010497,2,0
48206721010497,1,0
48206722010497,1,0
48206724010497,1,0
48206725010497,1,0
48206727010497,1,0
48206727010497,2,2
48206728010497,1,1
48206731010497,1,0
48206731010497,2,2
48206731010497,3,0
48206732010497,1,1
48206733010497,1,2
48206734010497,1,1
48206734010497,2,0
48206735010497,1,2
48206737010497,1,2
48206737010497,2,0
48206738010497,1,2
48206740010497,1,0
48206741010497,1,0
48206769010497,1,2
48337544020004,1,2
50561452020004,1,0
50561453020004,1,0
50561482020004,1,0
50561484020004,1,0
50561541020004,1,0
50561594020004,1,2
50561595020004,1,0
50561613020004,1,2
50561627020004,1,2
50561628020004,2,2
50561681020004,1,0
50561704020004,1,1
50561709020004,1,2
50561718020004,1,2
50561720020004,1,0
50561720020004,2,2
50561724020004,2,0
50561733020004,1,0
50561736020004,1,2
50561747020004,1,2
50561751020004,1,2
50561752020004,1,2
50561758020004,1,2
50561762020004,1,0
50561762020004,2,0
50561766020004,2,2
50561767020004,1,1
50561772020004,1,2
50561773020004,1,2
50561775020004,1,0
50561786020004,1,2
50561796020004,1,0
50561799020004,1,2
50561801020004,1,2
50561802020004,1,2
50561803020004,1,0
50561813020004,1,2
50561826020004,1,2
50561845020004,1,2
50561849020004,2,2
50561857020004,2,0
50561887020004,1,2
50561888020004,1,2
50561891020004,1,2
50561892020004,2,0
50561894020004,1,0
50561896020004,1,2
50561897020004,1,2
50561903020004,1,2
50561903020004,2,0
50561908020004,1,0
50561909020004,1,0
50561910020004,1,0
50561911020004,1,2
50561912020004,1,2
50561913020004,1,2
50561914020004,1,0
50561922020004,1,0
50561924020004,1,0
50561926020004,1,2
50561928020004,1,0
50561930020004,1,0
50561956020004,1,2
50561957020004,1,2
50561966020004,1,1
50561979020004,1,0
50561984020004,1,0
50561985020004,1,2
50561991020004,1,2
50562008020004,1,2
50562011020004,1,2
50562017020004,1,2
50562049020004,1,2
50562050020004,1,2
50562051020004,1,2
50562052020004,1,0
50562073020004,1,2
50562074020004,1,2
50562075020004,1,2
50562076020004,1,2
50562080020004,1,0
50562090020004,1,0
50562091020004,1,2
50562092020004,1,2
50562093020004,1,2
50562099020004,1,0
50562101020004,2,2
50562112020004,2,2
50562113020004,1,2
50562115020004,1,2
50562116020004,1,1
50562129020004,1,0
50562138020004,1,0
50562142020004,1,2
50562143020004,1,1
50562147020004,1,2
50562150020004,1,2
50562151020004,1,2
50562152020004,1,0
50562153020004,1,2
50562154020004,1,2
50562155020004,1,2
50562163020004,1,0
50562170020004,1,2
50562170020004,2,2
50562171020004,1,0
50562176020004,1,0
50562177020004,1,0
50562178020004,1,2
50562179020004,1,2
50562180020004,1,2
50562190020004,1,2
50562203020004,1,0
50562226020004,1,0
50562227020004,1,1
50562230020004,1,0
50562235020004,1,2
50562236020004,1,1
50562237020004,1,0
50562238020004,1,2
50562243020004,1,0
50562243020004,2,1
50562245020004,1,2
50562246020004,1,2
50562246020004,2,2
50562250020004,1,2
50562251020004,1,0
50562252020004,1,2
50562255020004,1,0
50562257020004,1,0
50562259020004,1,2
50562260020004,1,0
50562260020004,2,0
50562263020004,1,0
50562271020004,1,1
50562284020004,1,2
50562285020004,1,2
50562286020004,1,0
50562309020004,1,2
50562318020004,1,0
50562321020004,1,1
50562321020004,2,2
50562322020004,1,2
50562322020004,2,0
50562322020004,3,2
50562323020004,1,1
50562324020004,1,0
50562325020004,1,2
50562326020004,1,0
50562327020004,2,2
50562328020004,1,2
50562329020004,1,0
50562337020004,1,0
50562342020004,1,0
50562346020004,1,0
50562346020004,2,0
50562347020004,1,2
50562364020004,1,2
50562367020004,1,2
50562374020004,1,0
50562398020004,1,2
50562403020004,1,2
50562419020004,1,0
50562420020004,1,2
50562444020004,1,2
50562448020004,1,0
50562458020004,1,2
50562467020004,1,2
50562479020004,1,2
50562491020004,1,2
50562497020004,1,2
50562498020004,1,0
50562499020004,2,2
50562505020004,1,2
50562506020004,1,2
50562530020004,1,2
50562531020004,1,0
50562533020004,1,2
50562537020004,1,0
50562538020004,1,0
50562545020004,1,2
50562546020004,1,2
50562555020004,1,0
50562564020004,1,0
50562564020004,2,0
50562566020004,1,2
50562589020004,1,2
50562596020004,1,2
50562609020004,2,1
50562613020004,1,0
50562617020004,1,2
50562639020004,1,2
50562643020004,1,0
50562648020004,1,2
50562652020004,1,0
50562653020004,1,0
50562658020004,1,0
50562660020004,1,2
50562662020004,2,1
50562663020004,1,0
51090170020004,1,0
52283177020004,1,0
53398165010760,2,1
53398167010760,1,1
53398189010760,1,0
53398199010760,1,1
53398200010760,1,2
53398203010760,1,0
53398218010760,1,1
53398223010760,2,1
53398247010760,1,0
53398247010760,2,1
53398252010760,1,2
53398254010760,1,1
53398254010760,2,0
53398255010760,1,1
53398258010760,1,0
53398261010760,1,1
53398267010760,1,0
53398267010760,2,1
53398269010760,2,1
53398283010760,1,1
53398290010760,1,1
54824782020004,1,2
55770283010760,1,1
55771510010760,1,1
55859937020004,1,0
63491006010760,1,1
63491330010760,1,1
153665897010854,1,2
153665899010854,1,2
153665900010854,1,0
153665901010854,1,2
153665901010854,2,2
153666043010854,1,0
153666045010854,1,2
153666045010854,2,2
153666057010854,1,2
153666128010854,1,2
153666128010854,2,2
153666385010854,1,2
153666400010854,1,2
153666402010854,1,0
153666441010854,1,0
168239445020004,1,0
168239449020004,1,2
168242700020004,1,2
168243210020004,1,0
168245728020004,1,2
168245729020004,1,0
168245799020004,1,0
168245812020004,1,0
168245813020004,1,0
168245870020004,1,2
168245870020004,2,0
168245947020004,1,2
168245948020004,1,2
168245949020004,1,2
168245950020004,1,0
168245952020004,1,0
168245958020004,2,0
168246029020004,1,2
168246030020004,1,0
168246031020004,1,0
168246032020004,1,0
168246033020004,1,0
168246033020004,2,0
168246034020004,1,0
168246035020004,1,2
168246036020004,1,0
168246037020004,1,0
168246038020004,2,0
168246039020004,1,0
168246040020004,1,0
168246041020004,1,0
168246042020004,1,2
168246043020004,1,2
168246044020004,1,0
168246044020004,2,0
168246045020004,1,0
168246046020004,1,0
168246064020004,1,0
168246089020004,1,0
168246091020004,1,0
168246092020004,1,0
168246093020004,1,2
168246094020004,1,0
168246096020004,1,0
168246097020004,1,0
168246139020004,1,0
168246140020004,1,0
168270579020004,1,2
168270602020004,1,0
168270667020004,1,2
168270715020004,1,2
168270902020004,1,2
168270917020004,1,0
168270917020004,2,2
168270957020004,1,2
168270961020004,1,0
168271181020004,1,0
168271185020004,1,0
168271186020004,1,0
168271203020004,1,2
168271231020004,1,2
168271472020004,1,1
168271476020004,1,2
168271476020004,2,2
168271477020004,1,2
168271480020004,1,2
168271546020004,1,2
168271770020004,1,0
168271770020004,2,0
168271930020004,1,0
168271930020004,2,2
168271991020004,1,2
168272086020004,1,2
168272138020004,1,2
168272138020004,2,0
168272142020004,1,2
168272343020004,1,2
168272376020004,1,2
168272411020004,1,0
168272431020004,1,2
168272529020004,1,0
168272647020004,1,2
168272680020004,1,0
168272695020004,1,2
168272707020004,1,2
168272743020004,1,0
168272855020004,1,2
168272862020004,1,0
168272928020004,1,2
168272933020004,1,0
168272958020004,1,2
168272972020004,1,0
168272972020004,2,0
168989435020004,2,2
168990098020004,1,2
169554067020004,1,2
169554343020004,1,0
169554343020004,2,0
169554471020004,1,2
169554513020004,3,2
169554515020004,1,2
169554517020004,1,2
169554519020004,1,1
169554520020004,1,2
169554522020004,1,0
169554523020004,1,2
169554525020004,1,2
169554552020004,1,2
169554552020004,2,2
170071226020004,1,2
170071227020004,1,0
170071228020004,1,2
170071229020004,1,0
170071240020004,1,0
170071249020004,1,2
170071250020004,1,2
170071250020004,2,0
170071251020004,1,1
170071257020004,1,2
170071258020004,1,0
170071258020004,3,2
170071258020004,4,2
170071259020004,1,2
170071261020004,1,0
170071265020004,1,0
170071265020004,2,2
170071267020004,1,2
170071268020004,1,2
170071274020004,2,0
170071275020004,1,2
170071288020004,1,0
170071288020004,2,2
170071322020004,1,0
170071336020004,1,0
170071336020004,2,0
170071339020004,1,2
170071339020004,2,2
170071340020004,2,2
170071341020004,1,2
170071362020004,1,0
170071368020004,1,0
170071368020004,2,2
170071403020004,2,0
170071417020004,1,0
170071422020004,1,2
170071423020004,2,2
170071423020004,3,0
170071424020004,1,2
170071424020004,2,0
170071438020004,1,2
170071438020004,2,2
170071439020004,1,1
170071444020004,1,2
170071445020004,1,2
170071445020004,2,1
170071447020004,1,2
170071461020004,1,2
170071462020004,1,0
170071463020004,1,2
170071464020004,1,2
170071494020004,1,2
170071516020004,1,2
170071522020004,1,2
170071523020004,1,2
170071526020004,1,2
170071528020004,1,0
170071528020004,2,2
170071542020004,1,2
170071543020004,1,0
170071543020004,2,2
170071546020004,1,2
170071553020004,1,2
170071553020004,2,2
170071554020004,1,0
170071555020004,1,0
170071590020004,1,2
170071591020004,1,0
170071594020004,1,2
170071594020004,2,0
170071596020004,1,0
170071596020004,2,0
170071604020004,1,2
170071605020004,1,0
170071607020004,1,0
170071608020004,1,2
170071610020004,1,2
170071614020004,1,0
170071615020004,1,0
170071647020004,1,2
170071647020004,2,0
170071648020004,1,0
170071648020004,2,0
170071649020004,1,0
170071704020004,1,2
170071704020004,2,2
170071705020004,1,0
170071705020004,2,0
170071745020004,2,0
170071746020004,1,2
170071747020004,1,0
170071747020004,2,2
170071748020004,1,0
170071752020004,1,0
170071753020004,1,0
170071784020004,1,0
170071784020004,2,0
170071810020004,1,2
170071812020004,1,0
170071812020004,2,0
170071826020004,1,2
170071826020004,2,0
170071827020004,1,2
170071827020004,2,2
170071830020004,1,0
170071831020004,1,0
170071838020004,1,2
170071850020004,1,0
170071851020004,1,2
170071852020004,2,2
170071854020004,1,2
170071863020004,1,0
170071865020004,1,2
170071871020004,1,2
170071894020004,1,0
170072028020004,1,0
170072028020004,2,0
170072168020004,2,0
170072169020004,1,2
170072171020004,1,0
170072177020004,1,2
170072184020004,1,0
170072186020004,1,0
170072187020004,1,0
170072188020004,1,0
170072189020004,1,0
170072196020004,1,2
170072197020004,1,0
170072197020004,2,0
170072252020004,1,0
170072252020004,2,2
170072497020004,2,2
170072498020004,1,2
170072500020004,1,0
170072500020004,2,0
170072501020004,1,2
170072501020004,2,2
170072502020004,1,2
170072503020004,1,2
170072503020004,2,0
170072504020004,1,2
170072505020004,1,2
170072506020004,1,2
170072507020004,1,2
170072508020004,1,0
170072509020004,1,2
170072510020004,1,2
170072511020004,1,2
170072511020004,2,1
170072511020004,3,0
170072512020004,1,2
170072513020004,1,2
170072514020004,1,0
170072515020004,1,0
170072515020004,2,0
170072516020004,1,2
170072517020004,1,2
170072519020004,1,0
170072519020004,2,2
170072520020004,1,2
170072521020004,1,0
170072523020004,2,2
170072524020004,2,0
170072525020004,1,0
170072526020004,1,2
170072527020004,1,2
170072528020004,1,0
170072529020004,1,0
170072529020004,2,2
170072530020004,1,0
170072531020004,1,0
170072532020004,1,2
170072532020004,2,2
170072533020004,1,0
170072534020004,1,2
170072535020004,1,0
170072535020004,2,2
170072536020004,1,2
170072537020004,1,0
170072538020004,1,0
170072539020004,1,0
170072539020004,2,2
170072540020004,1,2
170072541020004,1,2
170072543020004,1,0
170072543020004,2,2
170072544020004,1,2
170072545020004,1,2
170072546020004,1,0
170072547020004,1,0
170072547020004,2,0
170072548020004,1,0
170072549020004,1,0
170072550020004,1,0
170072551020004,1,0
170072551020004,2,0
170072553020004,1,2
170072554020004,1,0
170072555020004,1,2
170072555020004,2,2
170072556020004,1,2
170072557020004,1,0
170072558020004,1,0
170072558020004,2,0
170072558020004,3,2
170072559020004,1,0
170072560020004,1,0
170072561020004,1,2
170072562020004,1,0
170072563020004,1,0
170072564020004,1,0
170072565020004,1,0
170072565020004,2,2
170072566020004,1,0
170072567020004,1,2
170072568020004,1,2
170072568020004,2,0
170072569020004,2,2
170072570020004,2,0
170072571020004,1,2
170072571020004,2,0
170072573020004,1,0
170072574020004,1,0
170072575020004,1,0
170072575020004,2,2
170072576020004,1,0
170072577020004,1,0
170072578020004,1,0
170072579020004,1,0
170072580020004,2,0
170072580020004,3,0
170072581020004,1,2
170072582020004,1,2
170072583020004,1,2
170072583020004,2,2
170072584020004,1,0
170072585020004,1,2
170072586020004,1,2
170072587020004,1,0
170072588020004,1,2
170072589020004,2,2
170072590020004,1,0
170072591020004,1,2
170072592020004,1,2
170072593020004,1,1
170072594020004,1,2
170072595020004,1,2
170072595020004,2,0
170072596020004,1,2
170072597020004,1,2
170072598020004,1,2
170072599020004,1,2
170072600020004,1,2
170072600020004,2,2
170072601020004,1,2
170072602020004,1,0
170072602020004,2,0
170072603020004,1,0
170072604020004,1,0
170072604020004,2,2
170072605020004,1,0
170072605020004,2,2
170072606020004,1,0
170072606020004,2,0
170072607020004,1,0
170072607020004,2,0
170072608020004,1,2
170072609020004,1,0
170072610020004,1,2
170072610020004,2,0
170072611020004,1,2
170072612020004,1,0
170072613020004,1,2
170072614020004,1,1
170072615020004,1,2
170072616020004,1,2
170072617020004,1,2
170072618020004,1,0
170072619020004,1,2
170072620020004,1,2
170072621020004,1,2
170072622020004,1,0
170072622020004,2,0
170072622020004,3,2
170072623020004,1,0
170072623020004,2,0
170072624020004,1,2
170072625020004,1,1
170072626020004,1,2
170072627020004,1,2
170072627020004,2,2
170072629020004,1,2
170072630020004,1,2
170072632020004,1,0
170072634020004,1,0
170072635020004,1,0
170072636020004,1,2
170072637020004,1,2
170072638020004,1,0
170072638020004,2,0
170072640020004,1,2
170072641020004,1,0
170072641020004,2,0
170072642020004,1,0
170072643020004,1,2
170072643020004,2,0
170072644020004,1,2
170072644020004,2,0
170072646020004,1,2
170072646020004,2,2
170072647020004,1,2
170072648020004,1,2
170072649020004,1,0
170072650020004,1,0
170072650020004,2,2
170072651020004,1,2
170072652020004,1,0
170072655020004,1,2
170072656020004,1,2
170072657020004,1,0
170072658020004,1,2
170072659020004,1,0
170072659020004,2,0
170072660020004,1,2
170072662020004,1,0
170072663020004,1,0
170072664020004,1,0
170072664020004,2,0
170072665020004,1,0
170072667020004,1,2
170072668020004,1,0
170072669020004,1,2
170072670020004,1,0
170072672020004,1,2
170072672020004,2,2
170072673020004,1,2
170072674020004,1,0
170072674020004,2,0
170072675020004,2,2
170072676020004,1,2
170072676020004,3,2
170072677020004,1,0
170072678020004,1,2
170072679020004,1,2
170072680020004,1,0
170072681020004,1,0
170072682020004,1,2
170072683020004,1,0
170072684020004,1,2
170072685020004,1,0
170072686020004,1,2
170072687020004,1,0
170072688020004,1,0
170072689020004,1,2
170072690020004,1,2
170072691020004,1,0
170072692020004,3,2
170072692020004,4,2
170072693020004,1,2
170072694020004,1,2
170072695020004,1,2
170072696020004,1,0
170072697020004,1,2
170072698020004,1,0
170072699020004,1,2
170072700020004,1,2
170072701020004,1,2
170072702020004,1,2
170072702020004,2,2
170072703020004,1,0
170072704020004,1,0
171133581020004,1,2
171133728020004,1,0
171133728020004,2,2
171133730020004,1,2
171133730020004,2,2
171133737020004,1,2
171799305020004,1,0
171799305020004,2,0
171799793020004,1,2
171800097020004,1,0
171800097020004,2,0
171800266020004,1,0
171800284020004,1,0
171800314020004,1,2
171800324020004,1,2
171800373020004,1,2
171800473020004,1,0
171800484020004,1,0
171800543020004,1,0
171800544020004,1,0
171800588020004,2,0
171800600020004,1,0
171800703020004,1,1
171800738020004,1,2
171800756020004,1,0
171800763020004,1,0
171800764020004,1,0
171800766020004,1,2
171800769020004,1,0
171800771020004,1,0
171800772020004,1,2
171800774020004,1,2
171800778020004,1,0
171800778020004,3,2
171800781020004,1,0
171800782020004,2,2
171800787020004,1,0
171800789020004,1,2
171800794020004,1,2
171800796020004,1,2
171800797020004,1,2
171800799020004,1,0
171800803020004,1,0
171800804020004,1,0
171800806020004,1,0
171800806020004,2,0
171800810020004,1,0
171800810020004,2,0
171800812020004,1,2
171800814020004,1,0
171800817020004,1,0
171800826020004,1,0
171800835020004,1,0
171867304020004,1,2
171867349020004,1,2
171867349020004,2,2
171867853020004,1,0
171867853020004,2,2
171867888020004,1,2
171867921020004,1,2
171867921020004,2,2
171867923020004,1,2
171867923020004,2,0
171867925020004,1,2
171868067020004,1,2
171868167020004,1,2
171868168020004,1,0
171868169020004,1,2
171868170020004,1,2
171868171020004,1,2
171868172020004,1,2
171868172020004,2,0
171868173020004,1,2
171868174020004,1,2
171868175020004,1,2
171868176020004,1,2
171868177020004,1,2
