CN,HABTYPCD,PUB_CD,SCIENTIFIC_NAME,COMMON_NAME,VALID,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE
3.72544E+12,CPC121,641,PIJE-CADE27-PSME,Jeffrey pine-incense cedar-Douglas-fir,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72544E+12,CPC122,641,PIJE-CADE27/ARVI4,Jeffrey pine-incense cedar/sticky whiteleaf manzanita,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72545E+12,CPC123,641,PIJE-CADE27/QUVA,Jeffrey pine-incense cedar/huckleberry oak,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72545E+12,CPC421,641,PIJE/ARCA5/FEID,Jeffrey pine/hoary manzanita/Idaho fescue,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72545E+12,CPC422,641,PIJE/CECU/FEID,Jeffrey pine/buckbrush/Idaho fescue,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72545E+12,CPC423,641,PIJE/FEID,Jeffrey pine/Idaho fescue,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72545E+12,CPC424,641,PIJE/QUVA/ARNE,Jeffrey pine/huckleberry oak/pinemat manzanita,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72545E+12,CPC425,641,PIJE/QUVA-ARNE/GABU2,Jeffrey pine/huckleberry oak-pinemat manzanita/dwarf silktassel,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72545E+12,CPC621,641,PIPO-PSME,ponderosa pine-Douglas-fir,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72545E+12,CPH221,641,PIPO-QUKE,ponderosa pine-California black oak,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72545E+12,CQC121,641,PIMO3-PIJE/QUVA/XETE,western white pine-Jeffrey pine/huckleberry oak/common beargrass,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72545E+12,CQF021,641,PIMO3/XETE,western white pine/common beargrass,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72546E+12,CQH121,641,PIMO3-LIDE3/QUVA/XETE,western white pine-tanoak/huckleberry oak/common beargrass,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72546E+12,CRC321,641,ABSH-ABCO/QUSA2/CHUM,Shasta red fir-white fir/deer oak/pipsissewa,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72546E+12,CRC322,641,ABSH-ABCO/QUSA2/ORSE,Shasta red fir-white fir/deer oak/sidebells wintergreen,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72546E+12,CHS117,641,TSHE/GASH-MANE2,western hemlock/salal-Cascade barberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72546E+12,311,903,QUAL-QUVE-NYSY,white oak-black oak-blackgum,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72546E+12,312,903,QURU-ACSA3-FAGR/POPU4-GALA3,northern red oak-sugar maple-American beech/hairy Solomon's seal-lanceleaf wild licorice,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72546E+12,32,903,LITU-ACSA3/PIPU2-OSCL,yellow poplar-sugar maple/Canadian clearweed-Clayton's sweetroot,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72546E+12,321,903,QUAL-QUVE-CARYA/DENU4-HEAM6,white oak-black oak-hickory/nakedflower ticktrefoil-American alumroot,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72546E+12,322,903,QURU-ACSA3-FAGR/SCEL-CAREX,northern red oak-sugar maple-American beech/hairy skullcap-sedge,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72546E+12,33,903,2TD/LIBE3-EUMA27,mixed hardwoods/northern spicebush-bigleaf aster,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72547E+12,330,903,QUAL-QURU-FRAXI/DENU4-GECA7,white oak-northern red oak-ash/American almroot-white avens,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72547E+12,34,903,2TD/UEMA27-CRCA9,mixed hardwoods/bigleaf aster-Canadian honewort,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72547E+12,411,903,QUAL-LITU-CACA18-ACSA3/PAAU3-SMEC,white oak-yellow poplar-American hornbeam-sugar maple/golden ragwort-upright carrionflower,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72547E+12,412,903,QUAL-FRPE-AEFL-FAGR-TIAM-PLOC/MOCL2-POVI2,white oak-green ash-yellow buckeye-American beech-American basswood-American sycamore/basil beebalm-jumpseed,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72547E+12,1055,205,ABCO/QUGA-QUGA,white fir/Gambel oak-Gambel oak,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72547E+12,1056,205,ABCO-PSME/QUGA,white fir-Douglas-fir/Gambel oak,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72547E+12,106,205,ABCO/MUVI2,white fir/screwleaf muhly,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72547E+12,108,205,ABCO/ACGR3,white fir/bigtooth maple,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72547E+12,1081,205,ABCO/ACGR3-HODU,white fir/bigtooth maple-rockspirea,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72547E+12,1082,205,ABCO/ACGR3-ACGR3,white fir/bigtooth maple-bigtooth maple,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72548E+12,109,205,ABCO/ARUV,white fir/kinnikinnik,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72548E+12,110,205,ABCO/VAMY2,white fir/whortleberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72548E+12,111,205,ABCO/RONE,white fir/New Mexico locust,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72548E+12,1111,205,ABCO/RONE,white fir/New Mexico locust (sparse),Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72548E+12,112,205,ABCO/LETR5,white fir/beardless wildrye,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72548E+12,1121,205,ABCO-PSME/LETR5,white fir-Douglas-fir/beardless wildrye,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72548E+12,113,205,ABCO/JUMA,white fir/Arizona walnut,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72606E+12,320,402,PSME/CARU,Douglas-fir/pinegrass,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72606E+12,323,402,PSME/CARU-CARU,Douglas-fir/pinegrass-pinegrass,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72606E+12,325,402,PSME/CARU-PAMY,Douglas-fir/pinegrass-Oregon boxleaf,Y,NIMS_2_0,10/19/2004 10:44,10690,FIELD,7/12/2006 16:09,10690
3.72606E+12,341,402,PSME/SPBE2-SPBE2,Douglas-fir/white spirea-white spirea,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72606E+12,343,402,PSME/SPBE2-CARU,Douglas-fir/white spirea-pinegrass,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72606E+12,371,402,PSME/ARCO9-ARCO9,Douglas-fir/heartleaf arnica-heartleaf arnica,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72606E+12,372,402,PSME/ARCO9/ASMI9,Douglas-fir/heartleaf arnica/timber milkvetch,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72606E+12,375,402,PSME/OSBE,Douglas-fir/sweetcicely,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72607E+12,385,402,PSME/CELE3,Douglas-fir/curl-leaf mountain mahogany,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72607E+12,391,402,PSME/ACGL-PAMY,Douglas-fir/Rocky Mountain maple-Oregon boxleaf,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72607E+12,396,402,PSME/MARE11-MARE11,Douglas-fir/creeping barberry-creeping barberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72607E+12,397,402,PSME/MARE11-SYOR2,Douglas-fir/creeping barberry-mountain snowberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72607E+12,398,402,PSME/MARE11-CAGE2,Douglas-fir/creeping barberry-Geyer's sedge,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72607E+12,399,402,PSME/MARE11-JUCO6,Douglas-fir/creeping barberry-common juniper,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72607E+12,400,402,PIEN,Engelmann spruce series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72607E+12,600,402,ABLA,subalpine fir series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72607E+12,603,402,ABLA/PHMA5,subalpine fir/mallow ninebark,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72607E+12,635,402,ABLA/STAM2,subalpine fir/claspleaf twistedstalk,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72608E+12,636,402,ABLA/STAM2-STAM2,subalpine fir/claspleaf twistedstalk-claspleaf twistedstalk,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72608E+12,645,402,ABLA/ACGL,subalpine fir/Rocky Mountain maple,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72608E+12,647,402,ABLA/ACGL-PAMY,subalpine fir/Rocky Mountain maple-Oregon boxleaf,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72608E+12,651,402,ABLA/CACA4-CACA4,subalpine fir/bluejoint-bluejoint,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72608E+12,654,402,ABLA/CACA4/VACA13,subalpine fir/bluejoint/dwarf bilberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72608E+12,655,402,ABLA/CACA4/LEGL,subalpine fir/bluejoint/western Labrador tea,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72608E+12,661,402,ABLA/LIBO3-LIBO3,subalpine fir/twinflower-twinflower,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72608E+12,663,402,ABLA/LIBO3/VASC,subalpine fir/twinflower/grouse whortleberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72608E+12,670,402,ABLA/MEFE,subalpine fir/rusty menziesia,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72608E+12,671,402,ABLA/MEFE-MEFE,subalpine fir/rusty menziesia-rusty menziesia,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72609E+12,690,402,ABLA/XETE,subalpine fir/common beargrass,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72609E+12,691,402,ABLA/XETE/VAME,subalpine fir/common beargrass/thinleaf huckleberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72609E+12,692,402,ABLA/XETE/VASC,subalpine fir/common beargrass/grouse whortleberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72609E+12,221,402,PSME/FEID-FEID,Douglas-fir/Idaho fescue-Idaho fescue,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72609E+12,701,402,ABLA/ARLA8,subalpine fir/broadleaf arnica,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72609E+12,702,402,ABLA/MARE11-MARE11,subalpine fir/creeping barberry-creeping barberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72609E+12,1111,209,PIPO/LEKI2,ponderosa pine/spike fescue,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72609E+12,1120,209,PIPO/PUTR2,ponderosa pine/antelope bitterbrush,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72609E+12,1133,209,PIPO/MUMO,ponderosa pine/mountain muhly,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72609E+12,12,209,PSME,Douglas-fir series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7261E+12,1204,209,PSME/CARO5,Douglas-fir/Ross' sedge,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7261E+12,1206,209,PSME/CAGE2,Douglas-fir/Geyer's sedge,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7261E+12,1209,209,PSME/JAAM,Douglas-fir/fivepetal cliffbush,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7261E+12,1213,209,PSME/PHMO4,Douglas-fir/mountain ninebark,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7261E+12,103,209,POAN3,narriwleaf cottonwood,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7261E+12,10302,209,POAN3/SAEX,narrowleaf cottonwood/narrowleaf willow,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7261E+12,105,209,POTR5,quaking aspen series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7261E+12,10501,209,POTR5/CAGE2,quaking aspen/Geyer's sedge,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7261E+12,10503,209,POTR5/FETH,quaking aspen/Thurber's fescue,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7261E+12,10512,209,POTR5/THFE,quaking aspen/Fendler's meadow-rue,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72611E+12,203,209,JUSC2,Rocky Mountain juniper series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72611E+12,20302,209,JUSC2/ARTR2,Rocky Mountain juniper/big sagebrush,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72611E+12,20304,209,JUSC2/CEMO2,Rocky Mountain juniper/alderleaf mountain mahogany,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72611E+12,20306,209,JUSC2/PUTR2,Rocky Mountain juniper/antelope bitterbrush,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72611E+12,41010,401,PIFL2,limber pine series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72611E+12,41050,401,PIFL2/FEID,limber pine/Idaho fescue,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72611E+12,41060,401,PIFL2/CELE3,limber pine/curl-leaf mountain mahogany,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72611E+12,41070,401,PIFL2/JUCO6,limber pine/common juniper,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72611E+12,41080,401,PIFL2/LEKI2,limber pine/spike fescue,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72611E+12,41130,401,PIPO/PSSPS,ponderosa pine/bluebunch wheatgrass,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72612E+12,41140,401,PIPO/FEID,ponderosa pine/Idaho fescue,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72612E+12,41160,401,PIPO/PUTR2,ponderosa pine/antelope bitterbrush,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72612E+12,41161,401,PIPO/PUTR2/PSSPS,ponderosa pine/antelope bitterbrush/bluebunch wheatgrass,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72612E+12,41162,401,PIPO/PUTR2/FEID,ponderosa pine/antelope bitterbrush/Idaho fescue,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72612E+12,41170,401,PIPO/SYAL,ponderosa pine/common snowberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72612E+12,41190,401,PIPO/PHMA5,ponderosa pine/mallow ninebark,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72612E+12,41195,401,PIPO/SYOR2,ponderosa pine/mountain snowberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72612E+12,41343,401,PSME/SPBE2-CARU,Douglas-fir/white spirea-pinegrass,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72612E+12,41398,401,PSME/MARE11-CAGE2,Douglas-fir/creeping barberry-Geyer's sedge,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72612E+12,41400,401,PIEN,Engelmann spruce series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72613E+12,41500,401,ABGR,grand fir series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72613E+12,41600,401,ABLA,subalpine fir series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72613E+12,10,402,PIFL2,limber pine series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72613E+12,50,402,PIFL2/FEID,limber pine/Idaho fescue,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72613E+12,51,402,PIFL2/FEID-FEID,limber pine/Idaho fescue-Idaho fescue,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72613E+12,60,402,PIFL2/CELE3,limber pine/curl-leaf mountain mahogany,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72613E+12,70,402,PIFL2/JUCO6,limber pine/common juniper,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72613E+12,80,402,PIFL2/LEKI2,limber pine/spike fescue,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72613E+12,1107,209,PIPO/CEMO2,ponderosa pine/alderleaf mountain mahogany,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72613E+12,200,402,PSME,Douglas-fir series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72614E+12,203,207,JUSC2,Rocky Mountain juniper series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72614E+12,313,207,QUGA,Gambel oak series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72614E+12,323,207,ALINT,thinleaf alder,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72614E+12,2,208,ABLA,subalpine fir series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72614E+12,202,208,ABLA/VASC,subalpine fir/grouse whortleberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72614E+12,205,208,ABLA/ARCO9,subalpine fir/heartleaf arnica,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72614E+12,212,208,ABLA/SHCA,subalpine fir/russet buffaloberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72614E+12,4,208,PIEN,Engelmann spruce series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72614E+12,414,208,PIEN/VASC,Engelmann spruce/grouse whortleberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72614E+12,9,208,PICO,lodgepole pine series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72615E+12,901,208,PICO/ARUV,lodgepole pine/kinnikinnick,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72615E+12,910,208,PICO/VASC,lodgepole pine/grouse whortleberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72615E+12,11,208,PIPO,pondersoa pine series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72615E+12,1110,208,PIPO/FEID,ponderosa pine/Idaho fescue,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72615E+12,1112,208,PIPO/JUCO6,ponderosa pine/common juniper,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72615E+12,1119,208,PIPO/PHMO4,ponderosa pine/mountain ninebark,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72615E+12,1123,208,PIPO/SPBE2,ponderosa pine/white spirea,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72615E+12,1125,208,PIPO/PSSPS,ponderosa pine/bluebunch wheatgrass,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72615E+12,12,208,PSME,Douglas-fir series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72615E+12,1203,208,PSME/MARE11,Douglas-fir/creeping barberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72616E+12,12032,208,PSME/MARE11-JUCO6,Douglas-fir/creeping barberry-common juniper,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72616E+12,1213,208,PSME/PHMO4,Douglas-fir/mountain ninebark,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72616E+12,105,208,POTR5,quaking aspen series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72616E+12,10507,208,POTR5/LUAR3,quaking aspen/silvery lupine,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72616E+12,2,209,ABLA,subalpine fir series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72616E+12,201,209,ABLA/CAGE2,subalpine fir/Geyer's sedge,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72616E+12,202,209,ABLA/VASC,subalpine fir/grouse whortleberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72616E+12,206,209,ABLA/SETR,subalpine fir/arrowleaf ragwort,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72616E+12,208,209,ABLA/CACA4,subalpine fir/bluejoint,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72616E+12,4,209,PIEN,Engelmann spruce series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72617E+12,413,209,PIEN/TRDA2,Engelmann spruce/alpine clover,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72617E+12,6,209,PIPU,blue spruce series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72617E+12,602,209,PIPU/ARCO9,blue spruce/heartleaf arnica,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72617E+12,8,209,PIAR,bristlecone pine series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72617E+12,803,209,PIAR/TRDA2,bristlecone pine/alpine clover,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72617E+12,9,209,PICO,lodgepole pine series,Y,NIMS_2_0,10/19/2004 10:44,10690,NIMS_PROD_4_0,2/25/2009 15:05,440
3.72617E+12,903,209,PICO/CAGE2,lodgepole pine/Geyer's sedge,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72617E+12,905,209,PICO/JUCO6,lodgepole pine/common juniper,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72617E+12,908,209,PICO/SHCA,lodgepole pine/russet buffaloberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72617E+12,910,209,PICO/VASC,lodgepole pine/grouse whortleberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72618E+12,10517,207,POTR5/CARU,quaking aspen/pinegrass,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72618E+12,10,209,PIFL2,limber pine series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72618E+12,1002,209,PIFL2/CAPU,limber pine/purple reedgrass,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72618E+12,1005,209,PIFL2/JUCO6,limber pine/common juniper,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72618E+12,1006,209,PIFL2/TRDA2,limber pine/alpine clover,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72618E+12,11,209,PIPO,pondersoa pine series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72618E+12,1106,209,PIPO/CARO5,ponderosa pine/Ross' sedge,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72618E+12,10595,205,POTR5-ABLA/SHCA,quaking aspen-subalpine fir/russet buffaloberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72618E+12,10596,205,POTR5-ABLA/AMAL2,quaking aspen-subalpine fir/Saskatoon serviceberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72618E+12,10597,205,POTR5-ABLA/2FORB,quaking aspen-subalpine fir/tall forb,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72619E+12,FD02B,206,PIPO/FEAR2-ARTR2,ponderosa pine/Arizona fescue-big sagebrush (sparse),Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72619E+12,FD03B,206,PIPO/PUTR2-ARTR2-POFE,ponderosa pine/antelope bitterbrush-big sagebrush-muttongrass,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72619E+12,FD03C,206,PIPO/PUTR2-POFE,ponderosa pine/antelope bitterbrush-muttongrass (sparse),Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72619E+12,FD04A,206,PIAR/RICE-FEAR2-MUMO-DAPA2,bristlecone pine/wax currant-Arizona fascue-mountain muhly-Parry's oatgrass,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72619E+12,FD05A,206,PIAR/FETH/2GRAM,bristlecone pine/Thurber's fescue/graminoids,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72619E+12,FD06B,206,PIPO-PSME/RICE-FEAR2,ponderosa pine-Douglasfir/wax currant-Arizona fescue,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72619E+12,FD06C,206,PSME/RICE-FEAR2-ARTR2,Douglas-fir/wax currant-Arizona fescue-big sagebrush,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72619E+12,FD06D,206,PSME/RICE/2GRAM,Douglas-fir/wax currant/grass,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72619E+12,FD06E,206,PSME-JUSC2/RICE-PONE2,Douglas-fir-Rocky Mountain juniper/sparse wax currant-Wheeler bluegrass,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72619E+12,FD06F,206,PSME/FEAR2,Douglas-fir/Arizona fescue (sparse),Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7262E+12,FD08G,206,POTR5-JUCO6/AMAL2-CAGE2-SYRO,quaking aspen-common juniper/Saskatoon serviceberry-Geyer's sedge-sparse roundleaf snowberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7262E+12,FD08H,206,PICO-POTR5-PSME/AMAL2-ARUV-CAGE2,lodgepole pine-quaking aspen-Douglas-fir/Saskatoon serviceberry-kinnikinnick-Geyer's sedge,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7262E+12,FL01,206,ABLAL-PSME/PAMY,subalpine fir-Douglas-fir/Oregon boxleaf,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7262E+12,2,207,ABLA,subalpine fir series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7262E+12,201,207,ABLA/CAGE2,subalpine fir/Geyer's sedge,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7262E+12,202,207,ABLA/VASC,subalpine fir/grouse whortleberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7262E+12,211,207,ABLA/2MOSS,subalpine fir/moss,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7262E+12,9,207,PICO,lodgepole pine series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7262E+12,903,207,PICO/CAGE2,lodgepole pine/Geyer's sedge,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.7262E+12,905,207,PICO/JUCO6,lodgepole pine/common juniper,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72621E+12,908,207,PICO/SHCA,lodgepole pine/russet buffaloberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72621E+12,910,207,PICO/VASC,lodgepole pine/grouse whortleberry,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72621E+12,911,207,PICO/CARO5,lodgepole pine/Ross' sedge,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72621E+12,10,207,PIFL2,limber pine series,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
3.72621E+12,1004,207,PIFL2/LEKI2,limber pine/spike fescue,Y,NIMS_2_0,10/19/2004 10:44,10690,,,
