EMAP_HEX,EPA2_code,NA_L2NAME
1770,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1771,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1772,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1773,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1774,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1775,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1776,15.4,EVERGLADES
1777,15.4,EVERGLADES
1783,15.4,EVERGLADES
1804,5.3,ATLANTIC HIGHLANDS
1805,5.3,ATLANTIC HIGHLANDS
1806,5.3,ATLANTIC HIGHLANDS
1807,5.3,ATLANTIC HIGHLANDS
1808,5.3,ATLANTIC HIGHLANDS
1809,5.3,ATLANTIC HIGHLANDS
1810,5.3,ATLANTIC HIGHLANDS
1811,5.3,ATLANTIC HIGHLANDS
1812,5.3,ATLANTIC HIGHLANDS
1813,5.3,ATLANTIC HIGHLANDS
1814,5.3,ATLANTIC HIGHLANDS
1815,5.3,ATLANTIC HIGHLANDS
1816,5.3,ATLANTIC HIGHLANDS
1817,5.3,ATLANTIC HIGHLANDS
1818,8.1,MIXED WOOD PLAINS
1819,8.1,MIXED WOOD PLAINS
1820,8.1,MIXED WOOD PLAINS
1821,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
1822,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
1823,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
1824,8.3,SOUTHEASTERN USA PLAINS
1825,8.3,SOUTHEASTERN USA PLAINS
1826,8.3,SOUTHEASTERN USA PLAINS
1827,8.3,SOUTHEASTERN USA PLAINS
1828,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1829,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1830,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1831,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1832,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1833,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1834,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1835,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1836,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1837,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1838,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1839,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1840,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1841,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1842,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1843,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1844,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1845,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1846,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1847,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1848,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1849,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1850,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1851,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1852,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1853,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1854,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1855,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1856,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1879,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1880,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1881,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1882,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1883,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1884,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1885,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1886,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1887,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1888,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1889,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1890,15.4,EVERGLADES
1891,15.4,EVERGLADES
1896,15.4,EVERGLADES
1897,15.4,EVERGLADES
1921,5.3,ATLANTIC HIGHLANDS
1922,5.3,ATLANTIC HIGHLANDS
1923,5.3,ATLANTIC HIGHLANDS
1924,5.3,ATLANTIC HIGHLANDS
1925,5.3,ATLANTIC HIGHLANDS
1926,5.3,ATLANTIC HIGHLANDS
1927,5.3,ATLANTIC HIGHLANDS
1928,5.3,ATLANTIC HIGHLANDS
1929,5.3,ATLANTIC HIGHLANDS
1930,8.1,MIXED WOOD PLAINS
1931,8.1,MIXED WOOD PLAINS
1932,8.1,MIXED WOOD PLAINS
1933,8.1,MIXED WOOD PLAINS
1934,8.1,MIXED WOOD PLAINS
1935,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
1936,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
1937,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
1938,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
1939,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
1940,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
1941,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
1942,8.3,SOUTHEASTERN USA PLAINS
1943,8.3,SOUTHEASTERN USA PLAINS
1944,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1945,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1946,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1947,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1948,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1949,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1950,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1951,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1952,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1953,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1954,8.3,SOUTHEASTERN USA PLAINS
1955,8.3,SOUTHEASTERN USA PLAINS
1956,8.3,SOUTHEASTERN USA PLAINS
1957,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1958,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1959,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1960,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1961,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1962,8.3,SOUTHEASTERN USA PLAINS
1963,8.3,SOUTHEASTERN USA PLAINS
1964,8.3,SOUTHEASTERN USA PLAINS
1965,8.3,SOUTHEASTERN USA PLAINS
1966,8.3,SOUTHEASTERN USA PLAINS
1967,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1968,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1969,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1970,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1971,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1972,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1993,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1994,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1995,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1996,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1997,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1998,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
1999,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2000,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2001,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2002,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2003,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2004,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2005,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2037,5.3,ATLANTIC HIGHLANDS
2038,5.3,ATLANTIC HIGHLANDS
2039,5.3,ATLANTIC HIGHLANDS
2040,5.3,ATLANTIC HIGHLANDS
2041,8.1,MIXED WOOD PLAINS
2042,8.1,MIXED WOOD PLAINS
2043,8.1,MIXED WOOD PLAINS
2044,8.1,MIXED WOOD PLAINS
2045,8.1,MIXED WOOD PLAINS
2046,8.1,MIXED WOOD PLAINS
2047,8.1,MIXED WOOD PLAINS
2048,8.1,MIXED WOOD PLAINS
2049,8.1,MIXED WOOD PLAINS
2050,8.1,MIXED WOOD PLAINS
2051,8.1,MIXED WOOD PLAINS
2052,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2053,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2054,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2055,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2056,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2057,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2058,8.3,SOUTHEASTERN USA PLAINS
2059,8.3,SOUTHEASTERN USA PLAINS
2060,8.3,SOUTHEASTERN USA PLAINS
2061,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2062,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2063,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2064,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2065,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2066,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2067,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2068,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2069,8.3,SOUTHEASTERN USA PLAINS
2070,8.3,SOUTHEASTERN USA PLAINS
2071,8.3,SOUTHEASTERN USA PLAINS
2072,8.3,SOUTHEASTERN USA PLAINS
2073,8.3,SOUTHEASTERN USA PLAINS
2074,8.3,SOUTHEASTERN USA PLAINS
2075,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2076,8.3,SOUTHEASTERN USA PLAINS
2077,8.3,SOUTHEASTERN USA PLAINS
2078,8.3,SOUTHEASTERN USA PLAINS
2079,8.3,SOUTHEASTERN USA PLAINS
2080,8.3,SOUTHEASTERN USA PLAINS
2081,8.3,SOUTHEASTERN USA PLAINS
2082,8.3,SOUTHEASTERN USA PLAINS
2083,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2084,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2085,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2086,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2087,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2088,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2089,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2090,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2091,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2107,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2108,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2109,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2110,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2111,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2112,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2113,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2114,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2115,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2116,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2117,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2118,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2119,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2154,5.3,ATLANTIC HIGHLANDS
2155,5.3,ATLANTIC HIGHLANDS
2156,8.1,MIXED WOOD PLAINS
2157,8.1,MIXED WOOD PLAINS
2158,8.1,MIXED WOOD PLAINS
2159,8.1,MIXED WOOD PLAINS
2160,8.1,MIXED WOOD PLAINS
2161,8.1,MIXED WOOD PLAINS
2162,8.1,MIXED WOOD PLAINS
2163,8.1,MIXED WOOD PLAINS
2164,8.1,MIXED WOOD PLAINS
2165,8.1,MIXED WOOD PLAINS
2166,8.1,MIXED WOOD PLAINS
2167,8.1,MIXED WOOD PLAINS
2168,8.1,MIXED WOOD PLAINS
2169,8.1,MIXED WOOD PLAINS
2170,8.1,MIXED WOOD PLAINS
2171,5.3,ATLANTIC HIGHLANDS
2172,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2173,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2174,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2175,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2176,8.3,SOUTHEASTERN USA PLAINS
2177,8.3,SOUTHEASTERN USA PLAINS
2178,8.3,SOUTHEASTERN USA PLAINS
2179,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2180,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2181,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2182,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2183,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2184,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2185,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2186,8.3,SOUTHEASTERN USA PLAINS
2187,8.3,SOUTHEASTERN USA PLAINS
2188,8.3,SOUTHEASTERN USA PLAINS
2189,8.3,SOUTHEASTERN USA PLAINS
2190,8.3,SOUTHEASTERN USA PLAINS
2191,8.3,SOUTHEASTERN USA PLAINS
2192,8.3,SOUTHEASTERN USA PLAINS
2193,8.3,SOUTHEASTERN USA PLAINS
2194,8.3,SOUTHEASTERN USA PLAINS
2195,8.3,SOUTHEASTERN USA PLAINS
2196,8.3,SOUTHEASTERN USA PLAINS
2197,8.3,SOUTHEASTERN USA PLAINS
2198,8.3,SOUTHEASTERN USA PLAINS
2199,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2200,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2201,8.3,SOUTHEASTERN USA PLAINS
2202,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2203,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2204,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2205,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2206,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2207,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2208,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2209,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2223,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2224,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2225,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2226,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2227,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2228,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2229,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2230,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2231,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2232,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2233,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2234,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2235,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2236,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2271,8.1,MIXED WOOD PLAINS
2272,8.1,MIXED WOOD PLAINS
2273,8.1,MIXED WOOD PLAINS
2274,8.1,MIXED WOOD PLAINS
2275,8.1,MIXED WOOD PLAINS
2276,8.1,MIXED WOOD PLAINS
2277,5.3,ATLANTIC HIGHLANDS
2278,5.3,ATLANTIC HIGHLANDS
2279,5.3,ATLANTIC HIGHLANDS
2280,8.1,MIXED WOOD PLAINS
2281,8.1,MIXED WOOD PLAINS
2282,8.1,MIXED WOOD PLAINS
2283,8.1,MIXED WOOD PLAINS
2284,8.1,MIXED WOOD PLAINS
2285,8.1,MIXED WOOD PLAINS
2286,8.1,MIXED WOOD PLAINS
2287,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2288,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2289,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2290,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2291,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2292,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2293,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2294,8.3,SOUTHEASTERN USA PLAINS
2295,8.3,SOUTHEASTERN USA PLAINS
2296,8.3,SOUTHEASTERN USA PLAINS
2297,8.3,SOUTHEASTERN USA PLAINS
2298,8.3,SOUTHEASTERN USA PLAINS
2299,8.3,SOUTHEASTERN USA PLAINS
2300,8.3,SOUTHEASTERN USA PLAINS
2301,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2302,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2303,8.3,SOUTHEASTERN USA PLAINS
2304,8.3,SOUTHEASTERN USA PLAINS
2305,8.3,SOUTHEASTERN USA PLAINS
2306,8.3,SOUTHEASTERN USA PLAINS
2307,8.3,SOUTHEASTERN USA PLAINS
2308,8.3,SOUTHEASTERN USA PLAINS
2309,8.3,SOUTHEASTERN USA PLAINS
2310,8.3,SOUTHEASTERN USA PLAINS
2311,8.3,SOUTHEASTERN USA PLAINS
2312,8.3,SOUTHEASTERN USA PLAINS
2313,8.3,SOUTHEASTERN USA PLAINS
2314,8.3,SOUTHEASTERN USA PLAINS
2315,8.3,SOUTHEASTERN USA PLAINS
2316,8.3,SOUTHEASTERN USA PLAINS
2317,8.3,SOUTHEASTERN USA PLAINS
2318,8.3,SOUTHEASTERN USA PLAINS
2319,8.3,SOUTHEASTERN USA PLAINS
2320,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2321,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2322,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2323,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2324,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2325,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2326,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2327,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2339,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2340,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2341,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2342,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2343,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2344,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2345,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2346,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2347,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2348,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2349,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2350,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2351,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2352,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2390,8.1,MIXED WOOD PLAINS
2391,8.1,MIXED WOOD PLAINS
2392,8.1,MIXED WOOD PLAINS
2393,8.1,MIXED WOOD PLAINS
2394,5.3,ATLANTIC HIGHLANDS
2395,5.3,ATLANTIC HIGHLANDS
2396,5.3,ATLANTIC HIGHLANDS
2397,5.3,ATLANTIC HIGHLANDS
2398,5.3,ATLANTIC HIGHLANDS
2399,8.1,MIXED WOOD PLAINS
2400,8.1,MIXED WOOD PLAINS
2401,8.1,MIXED WOOD PLAINS
2402,8.1,MIXED WOOD PLAINS
2403,8.1,MIXED WOOD PLAINS
2404,8.1,MIXED WOOD PLAINS
2405,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2406,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2407,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2408,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2409,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2410,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2411,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2412,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS
2413,8.3,SOUTHEASTERN USA PLAINS
2414,8.3,SOUTHEASTERN USA PLAINS
2415,8.3,SOUTHEASTERN USA PLAINS
2416,8.3,SOUTHEASTERN USA PLAINS
2417,8.3,SOUTHEASTERN USA PLAINS
2418,8.3,SOUTHEASTERN USA PLAINS
2419,8.3,SOUTHEASTERN USA PLAINS
2420,8.3,SOUTHEASTERN USA PLAINS
2421,8.3,SOUTHEASTERN USA PLAINS
2422,8.3,SOUTHEASTERN USA PLAINS
2423,8.3,SOUTHEASTERN USA PLAINS
2424,8.3,SOUTHEASTERN USA PLAINS
2425,8.3,SOUTHEASTERN USA PLAINS
2426,8.3,SOUTHEASTERN USA PLAINS
2427,8.3,SOUTHEASTERN USA PLAINS
2428,8.3,SOUTHEASTERN USA PLAINS
2429,8.3,SOUTHEASTERN USA PLAINS
2430,8.3,SOUTHEASTERN USA PLAINS
2431,8.3,SOUTHEASTERN USA PLAINS
2432,8.3,SOUTHEASTERN USA PLAINS
2433,8.3,SOUTHEASTERN USA PLAINS
2434,8.3,SOUTHEASTERN USA PLAINS
2435,8.3,SOUTHEASTERN USA PLAINS
2436,8.3,SOUTHEASTERN USA PLAINS
2437,8.3,SOUTHEASTERN USA PLAINS
2438,8.3,SOUTHEASTERN USA PLAINS
2439,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2440,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2441,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2442,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2443,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2444,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2445,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
2446,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS
